"Name","length"
"10797",35.4133114072093
"10797",34.4686235139328
"10798",122.174191098615
"10825",33.7196479093662
"10826",161.624241559561
"10826",162.686928311627
"10831",168.656280085624
"10832",97.1355924044503
"10833",245.115413384816
"10834",44.2989375423088
"10835",122.834242774068
"10835",128.101046484054
"10836",64.6780553150792
"10836",64.2833595430518
"10837",131.083725644487
"10983",45.1097487916893
"10983",45.0924773127043
"10984",111.144090160234
"10984",111.814761517774
"10985",120.809168198846
"10986",243.233981861207
"10986",242.927953695611
"10987",28.8772859654818
"10988",34.5752107840298
"10988",34.708099740071
"11113",37.2620148088326
"11114",204.919751080015
"12496",139.891437751365
"16583",109.786790398243
"16583",109.373952438815
"16585",70.6057599902327
"16585",70.4246621693017
"16586",76.3838212630599
"16595",52.107907658533
"16598",19.1074472874997
"16603",22.0490508470385
"16603",22.0495544295919
"16606",20.6903256004475
"17723",39.2368924594387
"17723",39.2151387599525
"18150",160.15377529559
"18151",23.4949078195788
"18151",21.9299746795905
"18153",68.3173551749819
"18153",68.7315002995202
"18154",9.23781826655265
"18155",59.5166198517959
"18156",32.7255240077596
"18445",59.3938346151656
"18445",59.9834545169585
"18454",41.3991742053235
"18454",41.3908566376023
"18461",51.6417325198943
"18461",51.4952154100223
"18462",43.4944328239022
"18462",43.4924454866928
"18463",15.070245721416
"18464",103.240600932459
"18482",62.824898182197
"18482",65.1296837685348
"18483",224.96405849655
"18483",224.964280463052
"18642",82.9597530543737
"18642",85.3701716779574
"18703",39.1299092780901
"18750",33.626562987323
"18750",32.5592507805299
"18751",63.544552124256
"18799",36.4075298822144
"18957",9.65418810937086
"18957",9.65418810865703
"19021",47.3167558257216
"19021",46.425302758844
"19051",239.200242337204
"19053",92.2170868303604
"19180",20.7452629629183
"19790",468.171940940319
"19790",471.348997258116
"19900",172.508865839766
"20172",51.5547818776603
"20172",47.7507082894431
"20180",46.4977465747699
"20180",46.6553731888663
"20195",113.293938628285
"20195",110.902395664774
"20206",24.3684656087297
"20209",145.537563143094
"20331",31.1339715811217
"20331",31.5457226971609
"20350",50.7471690446425
"20350",50.5325522340227
"20377",43.1839531974577
"20456",66.5524057565895
"20456",66.537709180847
"20457",97.9057439106736
"20548",55.6528502832292
"20549",54.9689677590778
"20549",56.0985518046901
"20592",118.920596926495
"20657",131.547393635852
"20658",121.119684070334
"20658",121.09328349418
"20659",19.9588940534729
"20894",86.1846841208365
"209505",23.8341737511936
"209506",18.6719634366
"209507",13.0804759540583
"209507",13.0834483007539
"21012",197.457721589849
"21012",197.875691765884
"21977",18.7296962772336
"21991",111.322382093305
"21997",163.091089267845
"22001",33.4731498392944
"22001",33.3890914645482
"22025",200.573723295673
"22025",202.088316067466
"22112",103.675982767546
"22112",103.866383573151
"22131",87.1825513554839
"22131",86.6196376760298
"22137",55.4028654859064
"22137",55.4526451680945
"22161",218.86530857497
"22161",219.348928930601
"22165",170.443123388852
"22165",181.136895649604
"22183",77.0203968648277
"22183",76.982848143738
"22223",245.296743247571
"22224",149.269477523539
"22240",34.8765105435247
"22240",34.8859359118584
"22242",47.7160969346864
"22262",42.9571705652178
"22262",44.1972741798375
"22266",152.427502380184
"22292",85.9165071308096
"22293",19.9433568118831
"22317",65.1385833447416
"22317",63.858936345265
"22379",33.455877169011
"22510",7.54177729845874
"22511",36.9818332889612
"22511",36.9967853161067
"22512",24.2740178617607
"22972",74.3619780204795
"23383",130.161339220135
"23702",43.6736642416739
"23714",81.5201253299242
"23721",121.339831293983
"23721",120.570572824546
"23758",168.022640833093
"23843",86.2856748328049
"23848",147.881243941067
"23953",215.323323980507
"24012",33.0015608743859
"24067",123.581702889222
"24067",125.79814068737
"24068",17.6668246582879
"24071",42.0116553598543
"24074",101.430856653996
"24131",120.11257044877
"24131",121.583998823956
"24151",196.303378589803
"24206",37.7204640540903
"24206",38.8194248320494
"24232",84.9325528272366
"24232",84.9391743516312
"24488",262.632993201034
"24581",84.4589104073337
"25561",126.395180462758
"25561",126.200257366165
"25564",69.4980848914584
"25564",69.7418955463157
"25565",148.842600789839
"25565",150.058309968199
"25576",15.4814965605725
"25594",123.769304858823
"25657",43.1908961660973
"25657",42.7049096080838
"25658",132.149110322903
"25658",135.191843606303
"25695",106.128399899337
"25698",55.9304526109488
"25721",37.0377254524127
"25721",37.0433604136466
"25722",26.0942001837241
"25760",375.113367103632
"25809",127.614175637849
"25809",127.526494660062
"25810",70.7541615190878
"25810",67.5815243007622
"25830",58.9708594189029
"25830",58.955451197413
"25842",65.9666558565655
"25944",59.924605129049
"26298",81.5002679086265
"27081",16.6895115787922
"27082",156.478288355485
"27083",29.565290762944
"27362",193.183900190124
"27369",68.0483644612976
"27372",30.9181403966395
"27372",34.8372703141624
"27430",25.6908090231028
"27447",161.705329200077
"27469",53.2878182216559
"27485",41.7307564094836
"27493",26.4071677499588
"27582",44.6975119622095
"27586",47.1577742099292
"27586",45.1274866463522
"27587",345.373205830303
"27587",344.581622601274
"27590",44.0154653085556
"27591",84.2563500912697
"27594",57.5524971448572
"27648",61.3853415451773
"27664",44.0144128213415
"27664",43.5229040273405
"27665",39.489535333777
"27732",81.9745690532448
"27769",82.8163129754797
"27769",82.7690136611978
"27832",50.4665090457945
"27833",150.707566857471
"28092",180.097835057394
"28117",27.6629270246018
"28249",61.327029431453
"28249",60.7488400552395
"28968",31.8798115127017
"28968",32.7192631557196
"28975",17.2200438302058
"29053",140.169762092196
"29107",34.1590179876868
"29107",33.526075129235
"29108",91.7355384259334
"29119",77.9818916079282
"29145",68.4706054605629
"29146",40.8457156242736
"29148",63.5997854302012
"29148",63.6516316794835
"29206",102.818524105582
"29243",22.4444874979748
"29243",22.444487884552
"29279",102.750219673895
"29312",77.285858284601
"29312",77.2611890856153
"29337",64.4076492454014
"29353",66.2555250438666
"29434",81.6095490812961
"29443",23.7291409722807
"29444",128.705873983218
"29444",129.335841238102
"29507",62.7248926790998
"29513",152.737456604143
"29547",195.471316579095
"29547",195.22643204326
"29608",162.574456408012
"29681",155.380901832482
"29682",21.9560941435126
"29872",47.8114296364035
"29889",142.305151045701
"29889",139.661722359306
"29890",127.922616281291
"29903",140.113433624014
"3002",150.37243898366
"3002",148.555231087196
"3003",80.3541748594259
"3004",246.744915631788
"3005",105.127211374591
"3005",99.1383330101496
"3013",51.2156728393864
"3013",52.8200762649127
"3015",152.203675391561
"3084",26.0289814007296
"3085",75.7193768822387
"30851",186.872890790393
"3086",128.214116470758
"30871",34.7609756253775
"30876",57.4984385782192
"3088",208.629223520228
"30885",19.8378939697637
"3089",46.8040522728096
"3090",107.949154732475
"30901",29.3107649499047
"3104",118.690362993395
"31047",87.7196831875135
"3105",133.319945297057
"3105",133.303412645969
"31075",137.925322914312
"31075",138.130736129542
"31090",78.3240674644608
"31139",21.5679643190992
"31140",360.070341464767
"31185",71.6883129358476
"31185",68.3653851946027
"31186",58.946580160293
"3124",125.934767883152
"3125",41.8012991959457
"31268",46.8437760454207
"31292",61.4372648086205
"31292",61.368518606847
"31296",52.9246079543947
"31296",52.7087644671646
"31330",50.7971094091625
"31330",50.8526936963896
"31353",172.481008612063
"31353",175.222370596467
"31354",71.6296314232702
"31354",71.6208750495073
"31466",69.1075757214917
"31479",16.7737111580298
"3163",106.633125942104
"3163",110.85970675028
"31691",89.9473809043727
"31722",114.017565498628
"31723",94.8728192805798
"3175",224.276605673166
"3176",16.4678986045284
"3176",16.7523432477511
"3177",54.7395881124184
"3177",50.7525081606843
"3178",32.2502226349401
"3200",16.7019993566627
"3201",127.827717561778
"3202",298.253069337996
"3204",130.733428285016
"3206",25.8542528177404
"3208",229.489327128155
"3209",147.002921865254
"32360",161.399880221462
"32361",31.5805157497103
"3250",58.8087037820647
"3250",58.8167970648403
"3251",16.4888749170872
"3253",37.8672388284856
"32658",26.2574016784418
"32695",127.862203462399
"32695",127.860842584475
"32704",161.767943750624
"32704",165.341221591997
"32716",63.7781353262576
"32761",90.508441082858
"32771",32.1416456749504
"32955",55.6436065233594
"32984",154.785957579656
"32992",86.1493859292991
"33021",17.9695558928706
"33049",18.8396128248132
"33052",147.508641295708
"33053",53.2204510229077
"33053",53.1406270920685
"33054",171.716141582379
"33130",34.8212762856968
"33186",37.6348266677342
"33187",25.5121371938454
"33191",38.3412538413908
"3324",143.505900719782
"3324",143.572891115211
"3325",171.56565262382
"33267",53.9297679737747
"3327",54.0280051437495
"3363",26.73999129044
"3363",26.7669737372294
"3375",106.412803103805
"34460",148.850090902767
"34471",40.2342226986441
"34492",38.8567485338318
"34492",39.4396980279495
"34497",141.484164866066
"34497",141.676207703879
"34599",154.018603581871
"34648",119.655461445857
"34799",21.5223302958902
"34818",213.091291661914
"34818",213.014547091072
"34819",141.17662792868
"3485",13.3455748519269
"3486",18.7356917921505
"34874",96.1054984591165
"34895",289.023438748621
"34896",48.1382978597022
"34897",110.861724018335
"34897",110.861734327901
"34899",252.892049958002
"34920",28.482957806581
"34921",18.806814697131
"34922",18.8287277664652
"34995",41.8992750502005
"35013",202.017743867181
"35034",61.9208201664306
"35034",63.0053010859061
"3510",31.8472483018361
"3510",32.2679522392422
"3511",12.2834107368311
"3511",12.2843575927506
"3512",88.4888588792489
"3512",89.5180004550755
"3513",24.0099283391282
"3514",145.592934234463
"3514",143.224046674214
"3515",46.3123945351636
"3516",46.4207841370293
"3516",46.4241592052174
"3518",33.4421148883026
"3519",18.9605201515
"35251",171.072409037736
"35251",173.457202531338
"35252",106.54880159548
"35288",99.6225495305764
"35480",78.5314405580182
"35480",79.1308160389394
"35481",10.4652376347827
"35764",12.7476596160403
"35928",21.1502293985013
"35955",204.298543218645
"35965",296.807933067384
"36264",46.7573278198018
"36265",160.069596487683
"36265",160.081597113712
"36266",58.7615506997465
"36273",60.7649892170257
"36273",59.2791034535534
"36274",53.6460353551857
"36287",108.689631029938
"36432",51.8780306760662
"36436",77.7030457079917
"36436",78.2959135966103
"36437",47.6227247075083
"36437",47.0508225448966
"36487",32.1919673119879
"36488",17.9155962533478
"36553",41.6760928994596
"36582",63.2517224088822
"36584",119.007113750402
"36636",42.3482176991575
"36636",42.3482176269265
"36647",85.0118941844321
"36647",81.0171033872732
"36665",77.7491738106973
"36666",31.2821579638442
"36723",23.9063895627154
"36733",113.502640814085
"36818",38.7038189767654
"36820",138.387974181643
"36858",31.1900174828237
"36859",31.2205638426083
"36860",136.600168601937
"37426",39.6437676461472
"37427",78.0212060934818
"37722",58.2256223831603
"37738",66.9744712341932
"38032",196.124303862208
"38036",183.251036304153
"38036",183.095663481786
"38037",92.1472096591435
"38058",85.3947737253254
"38060",30.3697504178168
"38079",21.8401221849289
"38082",21.6379566231699
"38083",77.4081718554619
"38083",77.6423933866731
"38100",142.253110503191
"38100",140.544496372919
"38187",126.962285660822
"38188",68.5253815655657
"38191",135.246975914205
"38191",135.212143553669
"3822",135.759894382685
"3823",56.0504094523109
"3823",62.4410104054067
"3824",73.2772634583654
"38243",24.4836203234693
"38285",89.4392476813046
"38286",167.133356323603
"38286",166.441002990372
"38331",108.00945708764
"38332",390.138620028994
"38333",38.1980950935792
"38411",127.841901353178
"38411",127.802463846635
"38438",82.2921010921687
"38439",74.469379433497
"38440",18.0949899454963
"38446",141.366498610197
"38520",73.4613132553743
"38535",75.6851472096969
"38535",74.1031648638831
"38575",23.2067567065912
"3911",61.1966750143571
"39446",19.1432818957977
"39854",47.1940254710962
"39855",67.6827684256757
"39862",61.8537494386386
"39988",63.6860580884781
"39992",113.413187394011
"40039",45.0759751716926
"40045",78.0400355348449
"40090",150.898699485944
"40095",133.43382851728
"40135",19.3063085114388
"40139",52.8289518802899
"40246",18.1923492513354
"40346",59.1976567005113
"40572",46.9805312887404
"40707",79.1490300127318
"41458",46.0958449332321
"41480",131.853496031958
"41480",134.71635699608
"41490",70.2928785295895
"41491",63.2850405536786
"41491",61.5773154305939
"41645",208.648391353576
"41649",83.6020283470265
"41669",75.1822400791886
"41672",19.0972057452035
"41682",182.481413384922
"41765",110.215963647636
"4178",44.160299037495
"41809",95.509456526953
"41809",96.1335311968568
"41839",103.29478392993
"41839",101.872786134243
"41849",105.611469525502
"41849",98.8041787547341
"41870",142.719110912846
"41903",35.498265944064
"41904",37.5071082758281
"41962",180.207699267695
"41962",180.076489917742
"42019",236.694550044817
"42104",54.1894056632719
"42104",53.5445999331627
"42124",29.153833084039
"42158",84.0057331745017
"42524",338.948799990614
"4325",98.1473637610751
"4325",98.1060943558374
"4326",41.6935846508382
"4329",93.865583234541
"4329",101.636729667657
"43344",147.622812117865
"43358",18.428203451344
"43372",136.609717845742
"43372",136.547762943359
"43487",31.3205222013798
"43586",69.2211491215343
"43586",69.2320095481424
"43694",118.318466589045
"43694",118.525719338125
"43725",28.4701263653582
"43744",71.1167124573016
"43751",56.2603978815594
"43752",58.5699145479039
"43804",151.186097217672
"43819",34.0500860638316
"43866",113.577447081999
"44002",36.0713229199518
"44003",13.3841308765081
"44852",192.64000449366
"44853",81.1549947272509
"4506",172.538445830337
"45122",19.879370294021
"45142",57.0751111664001
"45142",60.2710701163678
"45152",197.347917026674
"45184",148.582194611958
"4521",52.7049984116516
"4522",38.5003425674422
"4523",48.6959375376092
"4523",48.0402494032074
"4525",29.1393964122905
"45304",45.5027515800896
"45325",40.174828903476
"45339",291.653157081329
"45484",33.4841721691715
"45679",29.4878585723779
"45680",27.4251532109626
"45680",27.4251513612138
"45681",16.8428653045691
"46029",42.3641126994563
"46052",46.1934362163995
"46086",28.2660100807044
"46141",12.5170426506907
"4632",83.6245078616574
"4651",27.918238856285
"46775",57.774783834132
"46775",58.1298330662798
"46797",202.14862111997
"46906",30.7564182421008
"46907",37.8629750123812
"47004",52.7336070948972
"47011",15.9173671890121
"47012",42.2242505423281
"47017",14.2410881738438
"47022",45.3375315572832
"47023",89.3375369826646
"47138",28.4943945510201
"47143",28.3930796265484
"47160",141.538444214306
"47179",42.4476140837266
"47271",84.8003836156112
"47272",43.0835844872051
"47280",55.9034683444736
"47390",10.9871398057579
"47391",147.343826804395
"47397",165.072804424223
"47397",164.525812864976
"48295",20.5100565584919
"4838",46.9159861487851
"4849",121.557836321366
"48686",52.3796022996747
"48789",41.2698311752622
"48804",15.4892932947436
"48810",58.0561631900584
"48810",52.280713634469
"48827",167.066632720491
"48872",38.9666067448111
"48901",52.1210327311707
"49109",108.760618027863
"49174",110.816498325033
"49175",126.95870250783
"49175",126.889078273526
"49219",58.1063216341503
"49223",54.8609259006032
"49223",54.8392998915893
"4951",35.7561499048207
"4952",58.090659970741
"4953",21.4024648365207
"4955",49.5891317826445
"4956",144.865348738723
"4956",144.712769656577
"4957",233.0582072981
"4957",236.529504266694
"4958",162.742930076208
"4959",80.1072416218594
"4964",25.7663924591773
"4965",33.2439650243025
"4966",64.9118632733857
"50552",18.4659179270461
"50563",30.1350241597339
"50563",30.0323610298823
"50591",32.2469185208453
"50668",72.0421167537136
"50669",26.9889112312556
"50699",20.0008645166817
"50700",33.7803886450169
"50701",47.5734848335987
"5075",58.8251558016676
"50754",51.0677009710004
"5076",81.3931732820789
"5076",79.3714405372589
"50794",42.6900140590195
"50799",28.4168672506981
"50803",17.3003550934906
"50804",194.567421802268
"50882",38.4997860397515
"50917",36.5111390350181
"50917",35.959393096071
"50935",142.817421143219
"51046",36.2207319106186
"5205",41.5609485128274
"52050",108.040585536011
"5206",63.5688175856349
"5207",63.3412598200134
"5208",69.8958372951465
"5209",33.9709840843636
"5211",18.4168212125765
"52288",89.2875713076156
"52309",120.538032433086
"52310",40.3314721239364
"52310",42.1928897219768
"52424",40.5473040008269
"52425",49.3506771420404
"52498",32.5096947959103
"52503",19.7803313502901
"52526",23.195742509252
"52539",124.394423688552
"52563",62.619429670187
"52569",36.9285117860574
"52744",30.0728986660399
"52745",204.590545408013
"52997",123.167744468917
"53175",115.942950634084
"54029",40.8578260670299
"54034",40.7714969200079
"54035",27.172359322513
"54046",28.2522480647238
"54049",15.0064606758161
"54082",59.5422625152715
"54084",38.793421391731
"54085",85.8766388067296
"54149",71.2276970352795
"54199",174.942514514651
"54201",275.768347623837
"54233",149.554300676113
"54276",40.1965957718096
"54282",41.7514565757651
"54327",75.9172336175708
"54342",57.8960099112349
"54347",50.6347330301146
"54365",17.7605340442753
"54472",139.796289757211
"54503",23.2554546286311
"5461",29.4095683313781
"5463",40.9849622847678
"5464",98.5673305101229
"55352",8.45581923858934
"55931",203.106143009248
"55945",138.876904912985
"56004",137.087501192797
"56005",29.3301779819769
"5601",131.182824234641
"5601",131.143431873611
"56077",154.92481435417
"56077",155.151735424218
"56087",151.697938094792
"56088",192.731470446145
"5616",335.530534761369
"5616",335.530143301759
"56346",13.4915866553984
"56601",143.644120663284
"57140",170.156243867325
"57157",50.993602051665
"5833",36.2860029356602
"5835",42.5838463991526
"5836",65.8850674011311
"5863",40.3646216723579
"5864",45.4751688685368
"5881",159.15116559518
"5883",153.52948250887
"59578",76.4219139518337
"6226",20.4055672759367
"6227",19.7333284381679
"6229",24.2102852072268
"6328",38.4330285513566
"6328",39.4122733899637
"6329",22.5598675534006
"6457",277.169822203734
"6458",159.196798332402
"6459",164.705984930986
"6463",32.9549847644268
"6568",21.6149652575473
"6570",145.549830004995
"6597",43.8277603087118
"6606",162.966261811626
"6607",132.236463791345
"6951",35.3850888873832
"6951",35.2723752005262
"6952",37.2513979007817
"7206",84.0119660060431
"7208",82.2364741625533
"7297",80.1939395906014
"7298",70.3508857942739
"7299",41.8237027899302
"7300",112.774368087285
"7848",142.905895138748
"8461",35.5112593396192
"8463",15.6946796451604
"8464",70.5123748096962
"8464",70.5703416936147
"8467",20.8805757677319
"8469",139.696582010199
"8520",148.645524318992
"8521",110.84052589421
"8521",108.388277192358
"8522",85.779790766354
"8635",193.650176414447
