"name","from_node","to_node","length","roughness","inoffset","outoffset","initflow","maxflow"
"C3204","J417","J416",178.169220859331,0.01,0,0,0,0
"C3204","J416","J130",2257.53226708992,0.01,0,0,0,0
"C3205","J130","J115",71.156027987179,0.01,0,0,0,0
"C3205","J115","J65",229.986919509415,0.01,0,0,0,0
"C3207","J65","J115",229.986919509415,0.01,0,0,0,0
"C3207","J115","J56",329.788021535993,0.01,0,0,0,0
"C3208","J56","J65",229.516967574568,0.01,0,0,0,0
"C3208","J65","J376",2810.63158623581,0.01,0,0,0,0
"C32231","J376","J367",265.403880345514,0.01,0,0,0,0
"C32231","J367","J30",3652.44602915709,0.01,0,0,0,0
"C32232","J30","J34",99.2996515599829,0.01,0,0,0,0
"C32232","J34","J7",2472.72612509856,0.01,0,0,0,0
"C3250","J7","J9",58.8090572017262,0.01,0,0,0,0
"C3250","J9","J300",1603.06468879939,0.01,0,0,0,0
"C3251","J300","J303",16.4889643834824,0.01,0,0,0,0
"C3251","J303","J580",4044.46674045125,0.01,0,0,0,0
"C3252","J580","J617",347.231985855453,0.01,0,0,0,0
"C3252","J617","J408",2126.5109072995,0.01,0,0,0,0
"C3254","J408","J398",246.527542182498,0.01,0,0,0,0
"C3254","J398","J386",602.571853973928,0.01,0,0,0,0
"C32658","J386","J385",26.2574016750909,0.01,0,0,0,0
"C32658","J385","J302",1606.19334388451,0.01,0,0,0,0
"C32716","J302","J303",63.7122173762803,0.01,0,0,0,0
"C32716","J303","J208",895.674071353484,0.01,0,0,0,0
"C32771","J208","J202",32.0865751744677,0.01,0,0,0,0
"C32771","J202","J499",3585.3192475619,0.01,0,0,0,0
"C32984","J499","J514",209.305394094384,0.01,0,0,0,0
"C32984","J514","J594",2067.46334765835,0.01,0,0,0,0
"C32989","J594","J587",182.278267743242,0.01,0,0,0,0
"C32989","J587","J510",1121.02238360161,0.01,0,0,0,0
"C32992","J510","J525",85.7943613649378,0.01,0,0,0,0
"C32992","J525","J119",4976.50168466609,0.01,0,0,0,0
"C33052","J119","J159",168.751525266275,0.01,0,0,0,0
"C33052","J159","J160",7.27189013911332,0.01,0,0,0,0
"C33053","J160","J172",72.8148679232719,0.01,0,0,0,0
"C33053","J172","J582",3503.10854285542,0.01,0,0,0,0
"C33198","J582","J590",166.001964797339,0.01,0,0,0,0
"C33198","J590","J657",3894.96396871914,0.01,0,0,0,0
"C33216","J657","J658",55.5548207696848,0.01,0,0,0,0
"C33216","J658","J645",1330.13605195223,0.01,0,0,0,0
"C33238","J645","J638",40.3919805077928,0.01,0,0,0,0
"C33238","J638","J329",3411.45127132,0.01,0,0,0,0
"C33267","J329","J333",53.9289111616193,0.01,0,0,0,0
"C33267","J333","J263",467.357897732808,0.01,0,0,0,0
"C33268","J263","J270",141.60800369117,0.01,0,0,0,0
"C33268","J270","J590",5432.21537470417,0.01,0,0,0,0
"C33361","J590","J579",121.990338993342,0.01,0,0,0,0
"C33361","J579","J246",3260.00601644497,0.01,0,0,0,0
"C3363","J246","J241",26.739771219996,0.01,0,0,0,0
"C3363","J241","J278",2563.05588804737,0.01,0,0,0,0
"C3375","J278","J291",106.472858819282,0.01,0,0,0,0
"C3375","J291","J276",126.793954827049,0.01,0,0,0,0
"C3376","J276","J278",23.6453878929299,0.01,0,0,0,0
"C3376","J278","J19",2474.68058830408,0.01,0,0,0,0
"C34492","J19","J25",38.8565504191352,0.01,0,0,0,0
"C34492","J25","J144",766.815806621994,0.01,0,0,0,0
"C34497","J144","J175",194.167855685265,0.01,0,0,0,0
"C34497","J175","J247",369.476753587871,0.01,0,0,0,0
"C34599","J247","J266",153.860434774482,0.01,0,0,0,0
"C34599","J266","J398",1784.51213373963,0.01,0,0,0,0
"C34774","J398","J384",332.024938603268,0.01,0,0,0,0
"C34774","J384","J518",2941.74732209387,0.01,0,0,0,0
"C34818","J518","J554",213.181623230752,0.01,0,0,0,0
"C34818","J554","J536",304.165982146375,0.01,0,0,0,0
"C34819","J536","J517",139.564696477849,0.01,0,0,0,0
"C34819","J517","J507",601.100372116931,0.01,0,0,0,0
"C34874","J507","J509",95.7479338902372,0.64,0,0,0,0
"C34874","J509","J275",3154.69882953919,0.64,0,0,0,0
"C34895","J275","J238",313.208882499006,0.01,0,0,0,0
"C34895","J238","J187",197.680782750152,0.01,0,0,0,0
"C34896","J187","J184",47.9287437085255,0.01,0,0,0,0
"C34896","J184","J442",7023.08859578195,0.01,0,0,0,0
"C34897","J442","J458",393.539034266662,0.01,0,0,0,0
"C34897","J458","J196",8225.89941753863,0.01,0,0,0,0
"C34994","J196","J195",61.9440804377953,0.01,0,0,0,0
"C34994","J195","J197",49.3185096056549,0.01,0,0,0,0
"C34995","J197","J189",41.2132562740603,0.01,0,0,0,0
"C34995","J189","J660",5535.77158988232,0.01,0,0,0,0
"C34996","J660","J655",38.4318227817466,0.01,0,0,0,0
"C34996","J655","J201",5300.60260172335,0.01,0,0,0,0
"C35013","J201","J177",202.017915794894,0.01,0,0,0,0
"C35013","J177","J609",5352.65570292159,0.01,0,0,0,0
"C35043","J609","J605",183.172809163946,0.01,0,0,0,0
"C35043","J605","J283",3747.91817596606,0.01,0,0,0,0
"C3510","J283","J295",116.639657278661,0.01,0,0,0,0
"C3510","J295","J336",270.953166355146,0.01,0,0,0,0
"C3512","J336","J351",88.488685531072,0.01,0,0,0,0
"C3512","J351","J132",1247.10983625514,0.01,0,0,0,0
"C3514","J132","J100",174.920723385534,0.01,0,0,0,0
"C3514","J100","J246",1189.14941155563,0.01,0,0,0,0
"C3515","J246","J252",45.998444881365,0.01,0,0,0,0
"C3515","J252","J230",206.040642427234,0.01,0,0,0,0
"C3516","J230","J236",46.4204705929719,0.01,0,0,0,0
"C3516","J236","J31",1039.1978863709,0.01,0,0,0,0
"C3517","J31","J9",255.321931796239,0.01,0,0,0,0
"C3517","J9","J356",1899.39157891262,0.01,0,0,0,0
"C3518","J356","J363",33.4419175667408,0.01,0,0,0,0
"C3518","J363","J355",35.6181081689749,0.01,0,0,0,0
"C3519","J355","J356",18.8432311639177,0.01,0,0,0,0
"C3519","J356","J425",1237.86413329819,0.01,0,0,0,0
"C35251","J425","J423",171.072798083897,0.35,0,0,0,0
"C35251","J423","J483",579.958259431273,0.35,0,0,0,0
"C35252","J483","J467",100.924195890053,0.01,0,0,0,0
"C35252","J467","J522",1710.12128328897,0.01,0,0,0,0
"C35270","J522","J513",40.0977816588937,0.71,0,0,0,0
"C35270","J513","J466",1267.82269877758,0.71,0,0,0,0
"C35288","J466","J469",99.622549535187,0.98,0,0,0,0
"C35288","J469","J138",3380.26133484599,0.98,0,0,0,0
"C3540","J138","J144",36.3850533272414,0.01,0,0,0,0
"C3540","J144","J373",1926.32852584451,0.01,0,0,0,0
"C35480","J373","J372",78.53180298058,0.01,0,0,0,0
"C35480","J372","J364",181.878455040518,0.01,0,0,0,0
"C35481","J364","J365",10.4657284896783,0.01,0,0,0,0
"C35481","J365","J34",2825.85169726826,0.01,0,0,0,0
"C35766","J34","J57",255.194357551238,0.01,0,0,0,0
"C35766","J57","J620",6959.62329476387,0.01,0,0,0,0
"C35784","J620","J639",160.654628887676,0.01,0,0,0,0
"C35784","J639","J77",7395.49346289933,0.01,0,0,0,0
"C35955","J77","J64",206.503204655268,0.01,0,0,0,0
"C35955","J64","J475",6585.72526966174,0.01,0,0,0,0
"C35965","J475","J482",309.019093975444,0.01,0,0,0,0
"C35965","J482","J33",4461.12928237269,0.01,0,0,0,0
"C36263","J33","J25",65.1445502615495,0.01,0,0,0,0
"C36263","J25","J116",614.99631255799,0.01,0,0,0,0
"C36265","J116","J66",230.947042269973,0.01,0,0,0,0
"C36265","J66","J334",1406.4503153529,0.01,0,0,0,0
"C36266","J334","J338",58.761550701196,0.01,0,0,0,0
"C36266","J338","J38",1782.0951665202,0.01,0,0,0,0
"C36273","J38","J48",200.384947368962,0.01,0,0,0,0
"C36273","J48","J665",4608.6665252922,0.01,0,0,0,0
"C36280","J665","J662",158.482209405367,0.01,0,0,0,0
"C36280","J662","J39",5070.35349624849,0.01,0,0,0,0
"C36287","J39","J95",423.486721072004,0.01,0,0,0,0
"C36287","J95","J232",2558.0115887627,0.01,0,0,0,0
"C36288","J232","J208",92.3769976704108,0.01,0,0,0,0
"C36288","J208","J218",1693.25005313545,0.01,0,0,0,0
"C36436","J218","J199",77.7030457155333,0.01,0,0,0,0
"C36436","J199","J188",78.3222083928898,0.01,0,0,0,0
"C36437","J188","J185",47.0504871909539,0.01,0,0,0,0
"C36437","J185","J386",4071.07479204559,0.01,0,0,0,0
"C36445","J386","J389",90.0354689313826,0.01,0,0,0,0
"C36445","J389","J220",1169.73557782852,0.01,0,0,0,0
"C36553","J220","J228",41.6530253344285,0.01,0,0,0,0
"C36553","J228","J589",3028.93581114507,0.01,0,0,0,0
"C36584","J589","J586",117.598654193703,0.01,0,0,0,0
"C36584","J586","J648",752.01478461618,0.01,0,0,0,0
"C36585","J648","J654",135.491047398928,0.01,0,0,0,0
"C36585","J654","J584",1001.46682279497,0.01,0,0,0,0
"C36587","J584","J593",31.2301472758622,0.01,0,0,0,0
"C36587","J593","J539",297.064965713114,0.01,0,0,0,0
"C36587","J539","J642",1479.65017143932,0.01,0,0,0,0
"C36590","J642","J659",222.039997263445,0.01,0,0,0,0
"C36590","J659","J4",6089.27395630446,0.01,0,0,0,0
"C36636","J4","J2",42.3485411236305,0.01,0,0,0,0
"C36636","J2","J399",3212.40852858867,0.01,0,0,0,0
"C36662","J399","J396",41.83966828796,0.01,0,0,0,0
"C36662","J396","J186",7947.05291084994,0.01,0,0,0,0
"C36733","J186","J174",111.894954890254,0.01,0,0,0,0
"C36733","J174","J189",691.969892855801,0.01,0,0,0,0
"C36820","J189","J179",137.155777721911,0.01,0,0,0,0
"C36820","J179","J614",4301.41854804206,0.01,0,0,0,0
"C37247","J614","J597",105.951956891233,0.27,0,0,0,0
"C37247","J597","J651",509.145886255686,0.27,0,0,0,0
"C37293","J651","J656",33.8017551495081,0.01,0,0,0,0
"C37293","J656","J619",3405.00612478626,0.01,0,0,0,0
"C37737","J619","J628",158.364508881565,0.01,0,0,0,0
"C37737","J628","J496",1542.56116595476,0.01,0,0,0,0
"C37738","J496","J503",66.9741511767274,0.01,0,0,0,0
"C37738","J503","J380",2229.80049765111,0.01,0,0,0,0
"C38032","J380","J375",198.521098799682,0.01,0,0,0,0
"C38032","J375","J256",4270.75530167387,0.01,0,0,0,0
"C38036","J256","J229",183.096158923092,0.01,0,0,0,0
"C38036","J229","J185",221.330341082834,0.01,0,0,0,0
"C38037","J185","J171",99.8738397585183,0.01,0,0,0,0
"C38037","J171","J379",4350.47929881895,0.01,0,0,0,0
"C38058","J379","J375",85.3945099780153,0.01,0,0,0,0
"C38058","J375","J299",2186.65441344368,0.01,0,0,0,0
"C38083","J299","J305",98.3698986876936,0.01,0,0,0,0
"C38083","J305","J106",1836.39670631165,0.01,0,0,0,0
"C38100","J106","J133",140.544605485501,0.01,0,0,0,0
"C38100","J133","J176",2648.77652534979,0.01,0,0,0,0
"C38187","J176","J194",233.691002025406,0.01,0,0,0,0
"C38187","J194","J334",1114.0364068971,0.01,0,0,0,0
"C38190","J334","J347",78.052864061415,0.01,0,0,0,0
"C38190","J347","J183",916.870872873297,0.01,0,0,0,0
"C38191","J183","J203",135.2122621423,0.01,0,0,0,0
"C38191","J203","J158",326.938041696283,0.01,0,0,0,0
"C38192","J158","J183",195.114277604454,0.01,0,0,0,0
"C38192","J183","J192",2105.27737278479,0.01,0,0,0,0
"C3822","J192","J182",132.539862566678,0.01,0,0,0,0
"C3822","J182","J53",702.508349865068,0.01,0,0,0,0
"C3823","J53","J59",56.0504094512809,0.01,0,0,0,0
"C3823","J59","J59",0,0.01,0,0,0,0
"C3824","J59","J72",69.1431667634139,0.01,0,0,0,0
"C3824","J72","J28",2040.14274445127,0.01,0,0,0,0
"C38243","J28","J33",23.7163994642695,0.01,0,0,0,0
"C38243","J33","J494",3421.72912968542,0.01,0,0,0,0
"C38285","J494","J497",161.149376301816,0.01,0,0,0,0
"C38285","J497","J521",864.143035428778,0.01,0,0,0,0
"C38286","J521","J501",166.440525856461,0.01,0,0,0,0
"C38286","J501","J324",2399.90344834848,0.01,0,0,0,0
"C38332","J324","J270",390.138516915594,0.01,0,0,0,0
"C38332","J270","J267",1147.3981170037,0.01,0,0,0,0
"C38411","J267","J289",193.476995897712,0.01,0,0,0,0
"C38411","J289","J386",753.302053012629,0.01,0,0,0,0
"C38417","J386","J359",300.035085589213,0.01,0,0,0,0
"C38417","J359","J295",2988.51798148139,0.01,0,0,0,0
"C38438","J295","J307",82.2921010896372,0.01,0,0,0,0
"C38438","J307","J307",0,0.01,0,0,0,0
"C38439","J307","J322",74.4697909094707,0.01,0,0,0,0
"C38439","J322","J318",668.690561801216,0.01,0,0,0,0
"C38440","J318","J315",18.0947054675955,0.01,0,0,0,0
"C38440","J315","J179",3008.07388613386,0.01,0,0,0,0
"C38520","J179","J162",83.3432093669673,0.01,0,0,0,0
"C38520","J162","J152",362.484023350762,0.01,0,0,0,0
"C38535","J152","J136",82.3848785962441,0.01,0,0,0,0
"C38535","J136","J493",3274.12488067196,0.01,0,0,0,0
"C38719","J493","J457",401.445874102331,0.01,0,0,0,0
"C38719","J457","J432",1635.21953125135,0.01,0,0,0,0
"C38948","J432","J438",52.1690820172404,0.76,0,0,0,0
"C38948","J438","J294",4275.16578218468,0.76,0,0,0,0
"C3911","J294","J287",61.1952504056317,0.01,0,0,0,0
"C3911","J287","J621",5893.84832819766,0.01,0,0,0,0
"C39140","J621","J608",124.272737015896,0.01,0,0,0,0
"C39140","J608","J421",3089.98824635445,0.01,0,0,0,0
"C39449","J421","J420",12.5783610370435,0.01,0,0,0,0
"C39449","J420","J628",1708.90390627713,0.01,0,0,0,0
"C39466","J628","J625",197.532986841671,0.01,0,0,0,0
"C39466","J625","J323",3686.03097888425,0.01,0,0,0,0
"C39988","J323","J334",63.1885265240644,0.01,0,0,0,0
"C39988","J334","J414",2178.65381891218,0.01,0,0,0,0
"C39992","J414","J408",113.231773411712,0.01,0,0,0,0
"C39992","J408","J23",3670.63442676455,0.01,0,0,0,0
"C39999","J23","J38",65.7863531935545,0.01,0,0,0,0
"C39999","J38","J292",1628.83175849544,0.01,0,0,0,0
"C40039","J292","J293",45.076008593746,0.01,0,0,0,0
"C40039","J293","J54",2295.19863064606,0.01,0,0,0,0
"C40045","J54","J56",78.0403864535819,0.01,0,0,0,0
"C40045","J56","J359",1767.09390227857,0.01,0,0,0,0
"C40061","J359","J357",94.305714422818,0.01,0,0,0,0
"C40061","J357","J586",2249.60982875651,0.01,0,0,0,0
"C40090","J586","J581",149.434488375139,0.01,0,0,0,0
"C40090","J581","J559",389.150911412214,0.01,0,0,0,0
"C40091","J559","J526",248.280200144165,0.01,0,0,0,0
"C40091","J526","J495",946.779564081665,0.01,0,0,0,0
"C40095","J495","J510",133.43355099739,0.01,0,0,0,0
"C40095","J510","J557",863.480534620054,0.01,0,0,0,0
"C40139","J557","J549",52.8763541496442,0.01,0,0,0,0
"C40139","J549","J455",795.067835353837,0.01,0,0,0,0
"C40572","J455","J451",46.9802585622037,2.92,0,0,0,0
"C40572","J451","J370",1449.70404407308,2.92,0,0,0,0
"C40707","J370","J373",79.149030012315,0.01,0,0,0,0
"C40707","J373","J613",2595.65683808387,0.01,0,0,0,0
"C40825","J613","J612",232.381727128058,0.01,0,0,0,0
"C40825","J612","J5",5623.45022171094,0.01,0,0,0,0
"C41243","J5","J11",141.876080587337,0.01,0,0,0,0
"C41243","J11","J422",2994.17131303044,0.01,0,0,0,0
"C41244","J422","J421",12.4578389991351,0.01,0,0,0,0
"C41244","J421","J17",3931.91291614089,0.01,0,0,0,0
"C41245","J17","J53",651.601618911241,0.01,0,0,0,0
"C41245","J53","J154",2039.50291358862,0.01,0,0,0,0
"C41480","J154","J113",193.549632264998,0.01,0,0,0,0
"C41480","J113","J168",575.574127251572,0.01,0,0,0,0
"C41490","J168","J152",72.2234727231763,0.01,0,0,0,0
"C41490","J152","J169",751.378351853103,0.01,0,0,0,0
"C41491","J169","J157",73.0843994358289,0.01,0,0,0,0
"C41491","J157","J222",8781.30641466318,0.01,0,0,0,0
"C41645","J222","J178",265.503124597924,0.01,0,0,0,0
"C41645","J178","J191",7346.32096595124,0.01,0,0,0,0
"C41649","J191","J188",83.1974339761928,0.01,0,0,0,0
"C41649","J188","J629",4111.3910754828,0.01,0,0,0,0
"C41662","J629","J627",138.845167727829,0.01,0,0,0,0
"C41662","J627","J210",3937.3510421121,0.01,0,0,0,0
"C41671","J210","J267",260.415818865637,0.01,0,0,0,0
"C41671","J267","J62",1176.20955520841,0.01,0,0,0,0
"C41672","J62","J65",19.0972057443181,0.01,0,0,0,0
"C41672","J65","J133",4168.52560950826,0.01,0,0,0,0
"C41682","J133","J173",199.912727826969,0.01,0,0,0,0
"C41682","J173","J63",1234.34269101382,0.01,0,0,0,0
"C4178","J63","J74",43.0843732165141,0.01,0,0,0,0
"C4178","J74","J128",257.79754656378,0.01,0,0,0,0
"C4179","J128","J180",246.446561775416,0.01,0,0,0,0
"C4179","J180","J562",3506.41966735678,0.01,0,0,0,0
"C41809","J562","J560",95.5094751886883,0.01,0,0,0,0
"C41809","J560","J520",737.320461594282,0.01,0,0,0,0
"C41810","J520","J531",150.490864938181,0.01,0,0,0,0
"C41810","J531","J227",3736.20299657258,0.01,0,0,0,0
"C41838","J227","J197",99.585799577409,0.01,0,0,0,0
"C41838","J197","J204",380.468734737194,0.01,0,0,0,0
"C41839","J204","J200",101.872765739594,0.01,0,0,0,0
"C41839","J200","J203",3859.60117770099,0.01,0,0,0,0
"C41870","J203","J242",142.690102477476,0.01,0,0,0,0
"C41870","J242","J311",465.747659651391,0.01,0,0,0,0
"C41871","J311","J323",59.2052565741856,0.01,0,0,0,0
"C41871","J323","J123",1397.02218157744,0.01,0,0,0,0
"C41962","J123","J161",197.46243988961,0.01,0,0,0,0
"C41962","J161","J409",4668.7140135017,0.01,0,0,0,0
"C42019","J409","J399",236.73068171408,0.01,0,0,0,0
"C42019","J399","J226",6494.53481378081,0.01,0,0,0,0
"C42022","J226","J198",96.3714738123463,0.01,0,0,0,0
"C42022","J198","J424",3387.41226551545,0.01,0,0,0,0
"C42104","J424","J427",53.5445999341152,0.32,0,0,0,0
"C42104","J427","J428",1467.16393457198,0.32,0,0,0,0
"C42124","J428","J430",29.1541135054574,0.56,0,0,0,0
"C42124","J430","J469",521.834450844042,0.56,0,0,0,0
"C42140","J469","J471",63.5975772191396,2.8,0,0,0,0
"C42140","J471","J487",255.39303078164,2.8,0,0,0,0
"C42141","J487","J479",130.197022063399,1.02,0,0,0,0
"C42141","J479","J402",4295.6531866539,1.02,0,0,0,0
"C42158","J402","J397",84.0057331653064,0.01,0,0,0,0
"C42158","J397","J503",1345.99376501869,0.01,0,0,0,0
"C42524","J503","J511",350.80974246776,0.01,0,0,0,0
"C42524","J511","J545",1345.15954298859,0.01,0,0,0,0
"C42767","J545","J539",273.03927728314,0.01,0,0,0,0
"C42767","J539","J251",2955.0916013436,0.01,0,0,0,0
"C4325","J251","J274",161.996617741391,0.01,0,0,0,0
"C4325","J274","J26",1261.22971079145,0.01,0,0,0,0
"C4326","J26","J21",41.5693820890681,0.01,0,0,0,0
"C4326","J21","J228",1047.09995137937,0.01,0,0,0,0
"C4327","J228","J251",102.527993548474,0.01,0,0,0,0
"C4327","J251","J170",1200.10128346719,0.01,0,0,0,0
"C43344","J170","J146",145.878001053459,0.01,0,0,0,0
"C43344","J146","J312",1381.16279761178,0.01,0,0,0,0
"C43358","J312","J309",18.428694726734,0.01,0,0,0,0
"C43358","J309","J129",1295.85550827669,0.01,0,0,0,0
"C43372","J129","J87",206.076745807297,0.01,0,0,0,0
"C43372","J87","J199",2886.23164064269,0.01,0,0,0,0
"C43480","J199","J188",78.3222083928898,0.01,0,0,0,0
"C43480","J188","J181",2801.43792135465,0.01,0,0,0,0
"C43530","J181","J209",235.883305729145,0.01,0,0,0,0
"C43530","J209","J336",1696.07966167028,0.01,0,0,0,0
"C43531","J336","J343",105.034719398548,0.01,0,0,0,0
"C43531","J343","J664",3063.93347939864,0.01,0,0,0,0
"C43592","J664","J669",77.9609746075021,0.01,0,0,0,0
"C43592","J669","J669",0,0.01,0,0,0,0
"C43593","J669","J665",134.954332726423,0.01,0,0,0,0
"C43593","J665","J633",979.892436522518,0.01,0,0,0,0
"C43672","J633","J637",76.9584289870401,0.39,0,0,0,0
"C43672","J637","J264",3969.07479375923,0.39,0,0,0,0
"C43694","J264","J273",119.811613760512,0.01,0,0,0,0
"C43694","J273","J43",1241.23864357433,0.01,0,0,0,0
"C43735","J43","J97",316.004761177157,0.01,0,0,0,0
"C43735","J97","J245",4588.19829786758,0.01,0,0,0,0
"C43819","J245","J237",33.5048454907364,0.01,0,0,0,0
"C43819","J237","J673",4660.44732837439,0.01,0,0,0,0
"C43973","J673","J670",125.382822297801,0.01,0,0,0,0
"C43973","J670","J167",4377.86771436814,0.01,0,0,0,0
"C440","J167","J383",4808.0410671102,0.01,0,0,0,0
"C440","J383","J443",1909.27494513098,0.01,0,0,0,0
"C44700","J443","J422",268.907986600348,0.01,0,0,0,0
"C44700","J422","J242",2351.78168622235,0.01,0,0,0,0
"C4478","J242","J257",67.0191685876021,0.01,0,0,0,0
"C4478","J257","J246",62.4213297870039,0.01,0,0,0,0
"C4479","J246","J242",38.5982951281386,0.01,0,0,0,0
"C4479","J242","J547",3818.34259425545,0.01,0,0,0,0
"C44861","J547","J545",39.0735818070062,0.01,0,0,0,0
"C44861","J545","J554",3054.08307668757,0.01,0,0,0,0
"C44862","J554","J571",112.163280999528,0.01,0,0,0,0
"C44862","J571","J636",1973.12936619406,0.01,0,0,0,0
"C44863","J636","J642",36.3433358785313,0.01,0,0,0,0
"C44863","J642","J288",3458.12483322157,0.01,0,0,0,0
"C4506","J288","J268",193.616677178897,0.01,0,0,0,0
"C4506","J268","J288",193.616677178897,0.01,0,0,0,0
"C4507","J288","J302",83.9670801242939,0.01,0,0,0,0
"C4507","J302","J302",0,0.01,0,0,0,0
"C4508","J302","J311",58.7208005118206,0.01,0,0,0,0
"C4508","J311","J416",2271.56520949145,0.01,0,0,0,0
"C45147","J416","J414",22.4448276291944,0.01,0,0,0,0
"C45147","J414","J135",3061.20226614106,0.01,0,0,0,0
"C45184","J135","J108",124.154680208763,0.01,0,0,0,0
"C45184","J108","J285",1192.15140491145,0.01,0,0,0,0
"C4521","J285","J282",52.7053544688018,0.01,0,0,0,0
"C4521","J282","J72",2498.64304251422,0.01,0,0,0,0
"C45215","J72","J106",152.358108313817,0.01,0,0,0,0
"C45215","J106","J342",2588.47707205721,0.01,0,0,0,0
"C4523","J342","J354",48.0402494034355,0.01,0,0,0,0
"C4523","J354","J320",236.472715346632,0.01,0,0,0,0
"C4524","J320","J342",200.919450393099,0.01,0,0,0,0
"C4524","J342","J266",524.617777335021,0.01,0,0,0,0
"C4526","J266","J277",141.042607869525,0.01,0,0,0,0
"C4526","J277","J32",1274.77948922598,0.01,0,0,0,0
"C4527","J32","J60",248.64216971426,0.01,0,0,0,0
"C4527","J60","J290",1234.80330193458,0.01,0,0,0,0
"C45283","J290","J282",198.575529560501,0.01,0,0,0,0
"C45283","J282","J357",1211.9409332266,0.01,0,0,0,0
"C45339","J357","J306",291.653157090152,0.01,0,0,0,0
"C45339","J306","J75",3094.19231101537,0.01,0,0,0,0
"C45453","J75","J91",349.939704482861,0.01,0,0,0,0
"C45453","J91","J591",5546.70685083072,0.01,0,0,0,0
"C45687","J591","J603",74.6575374606514,0.01,0,0,0,0
"C45687","J603","J423",1743.21461186154,0.01,0,0,0,0
"C46029","J423","J426",42.1472665660314,0.44,0,0,0,0
"C46029","J426","J450",686.518465017027,0.44,0,0,0,0
"C46052","J450","J452",45.5173331041849,4.6,0,0,0,0
"C46052","J452","J158",2527.74850417256,4.6,0,0,0,0
"C4651","J158","J163",27.9182388460986,0.01,0,0,0,0
"C4651","J163","J535",13123.2078721419,0.01,0,0,0,0
"C469","J535","J134",7983.42704802889,0.01,0,0,0,0
"C469","J134","J236",5112.1230774162,0.01,0,0,0,0
